Landroid/net/connectivity/org/chromium/base/task/TaskRunnerImplJni;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/base/task/TaskRunnerImplJni;->belongsToCurrentThread(J)Z,blocked
Landroid/net/connectivity/org/chromium/base/task/TaskRunnerImplJni;->destroy(J)V,blocked
Landroid/net/connectivity/org/chromium/base/task/TaskRunnerImplJni;->get()Landroid/net/connectivity/org/chromium/base/task/TaskRunnerImpl$Natives;,blocked
Landroid/net/connectivity/org/chromium/base/task/TaskRunnerImplJni;->init(II)J,blocked
Landroid/net/connectivity/org/chromium/base/task/ThreadPoolTaskExecutor;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/base/task/ThreadPoolTaskExecutor;->canRunTaskImmediately(I)Z,blocked
Landroid/net/connectivity/org/chromium/base/task/ThreadPoolTaskExecutor;->createSequencedTaskRunner(I)Landroid/net/connectivity/org/chromium/base/task/SequencedTaskRunner;,blocked
Landroid/net/connectivity/org/chromium/base/task/ThreadPoolTaskExecutor;->createSingleThreadTaskRunner(I)Landroid/net/connectivity/org/chromium/base/task/SingleThreadTaskRunner;,blocked
Landroid/net/connectivity/org/chromium/base/task/ThreadPoolTaskExecutor;->createTaskRunner(I)Landroid/net/connectivity/org/chromium/base/task/TaskRunner;,blocked
Landroid/net/connectivity/org/chromium/base/task/UiThreadTaskExecutor;->canRunTaskImmediately(I)Z,blocked
Landroid/net/connectivity/org/chromium/base/task/UiThreadTaskExecutor;->createSequencedTaskRunner(I)Landroid/net/connectivity/org/chromium/base/task/SequencedTaskRunner;,blocked
Landroid/net/connectivity/org/chromium/base/task/UiThreadTaskExecutor;->createSingleThreadTaskRunner(I)Landroid/net/connectivity/org/chromium/base/task/SingleThreadTaskRunner;,blocked
Landroid/net/connectivity/org/chromium/base/task/UiThreadTaskExecutor;->createTaskRunner(I)Landroid/net/connectivity/org/chromium/base/task/TaskRunner;,blocked
Landroid/net/connectivity/org/chromium/base/test/ClangProfiler;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/base/test/ClangProfiler;->writeClangProfilingProfile()V,blocked
Landroid/net/connectivity/org/chromium/build/BuildConfig;-><clinit>()V,blocked
Landroid/net/connectivity/org/chromium/build/BuildConfig;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/build/NativeLibraries;-><clinit>()V,blocked
Landroid/net/connectivity/org/chromium/build/NativeLibraries;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/build/annotations/CheckDiscard;->value()Ljava/lang/String;,blocked
Landroid/net/connectivity/org/chromium/build/annotations/UsedByReflection;->value()Ljava/lang/String;,blocked
Landroid/net/connectivity/org/chromium/net/AndroidCertVerifyResult;-><init>(I)V,blocked
Landroid/net/connectivity/org/chromium/net/AndroidCertVerifyResult;->getCertificateChainEncoded()[[B,blocked
Landroid/net/connectivity/org/chromium/net/AndroidCertVerifyResult;->getStatus()I,blocked
Landroid/net/connectivity/org/chromium/net/AndroidCertVerifyResult;->isIssuedByKnownRoot()Z,blocked
Landroid/net/connectivity/org/chromium/net/AndroidKeyStore;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary$NetworkSecurityPolicyProxy;-><clinit>()V,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary$NetworkSecurityPolicyProxy;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary$NetworkSecurityPolicyProxy;->getInstance()Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary$NetworkSecurityPolicyProxy;,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary$NetworkSecurityPolicyProxy;->isCleartextTrafficPermitted()Z,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary$SetFileDescriptor;-><clinit>()V,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary$SetFileDescriptor;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary$SetFileDescriptor;->createWithFd(I)Ljava/io/FileDescriptor;,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->addTestRootCertificate([B)V,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->clearTestRootCertificates()V,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->getCurrentDnsStatus()Landroid/net/connectivity/org/chromium/net/DnsStatus;,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->getDnsStatusForNetwork(J)Landroid/net/connectivity/org/chromium/net/DnsStatus;,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->getIsCaptivePortal()Z,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->getIsRoaming()Z,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->getNetworkOperator()Ljava/lang/String;,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->getUserAddedRoots()[[B,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->getWifiInfo()Landroid/net/wifi/WifiInfo;,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->getWifiSSID()Ljava/lang/String;,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->getWifiSignalLevel(I)I,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->haveAccessNetworkState()Z,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->haveAccessWifiState()Z,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->haveOnlyLoopbackAddresses()Z,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->reportBadDefaultNetwork()Z,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->setWifiEnabledForTesting(Z)V,blocked
Landroid/net/connectivity/org/chromium/net/AndroidNetworkLibrary;->tagSocket(III)V,blocked
Landroid/net/connectivity/org/chromium/net/AndroidTrafficStats;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/AndroidTrafficStats;->getCurrentUidRxBytes()J,blocked
Landroid/net/connectivity/org/chromium/net/AndroidTrafficStats;->getCurrentUidTxBytes()J,blocked
Landroid/net/connectivity/org/chromium/net/AndroidTrafficStats;->getTotalRxBytes()J,blocked
Landroid/net/connectivity/org/chromium/net/AndroidTrafficStats;->getTotalTxBytes()J,blocked
Landroid/net/connectivity/org/chromium/net/ApiVersion;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/ApiVersion;->getApiLevel()I,blocked
Landroid/net/connectivity/org/chromium/net/ApiVersion;->getCronetVersion()Ljava/lang/String;,blocked
Landroid/net/connectivity/org/chromium/net/ApiVersion;->getCronetVersionWithLastChange()Ljava/lang/String;,blocked
Landroid/net/connectivity/org/chromium/net/ApiVersion;->getLastChange()Ljava/lang/String;,blocked
Landroid/net/connectivity/org/chromium/net/ApiVersion;->getMaximumAvailableApiLevel()I,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Builder;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Builder;->bindToNetwork(J)Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Builder;->build()Landroid/net/connectivity/org/chromium/net/BidirectionalStream;,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Builder;->delayRequestHeadersUntilFirstFlush(Z)Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Builder;->setPriority(I)Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Builder;->setTrafficStatsTag(I)Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Builder;->setTrafficStatsUid(I)Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Callback;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream;->cancel()V,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream;->flush()V,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream;->getHeaders()Landroid/net/connectivity/org/chromium/net/UrlResponseInfo$HeaderBlock;,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream;->getHttpMethod()Ljava/lang/String;,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream;->getPriority()I,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream;->getTrafficStatsTag()I,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream;->getTrafficStatsUid()I,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream;->hasTrafficStatsTag()Z,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream;->hasTrafficStatsUid()Z,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream;->isDelayRequestHeadersUntilFirstFlushEnabled()Z,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream;->isDone()Z,blocked
Landroid/net/connectivity/org/chromium/net/BidirectionalStream;->start()V,blocked
Landroid/net/connectivity/org/chromium/net/ChromiumNetworkAdapter;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;->allowNonDefaultNetworkUsage(Z)Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;->allowServerMigration(Z)Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;->build()Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;->enableDefaultNetworkMigration(Z)Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;->enablePathDegradationMigration(Z)Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;->migrateIdleConnections(Z)Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;->retryPreHandshakeErrorsOnNonDefaultNetwork(Z)Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;->setIdleConnectionMigrationPeriodSeconds(J)Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;->setMaxPathDegradingNonDefaultNetworkMigrationsCount(I)Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;->setMaxTimeOnNonDefaultNetworkSeconds(J)Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;->setMaxWriteErrorNonDefaultNetworkMigrationsCount(I)Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions;->builder()Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions;->getAllowNonDefaultNetworkUsage()Ljava/lang/Boolean;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions;->getAllowServerMigration()Ljava/lang/Boolean;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions;->getEnableDefaultNetworkMigration()Ljava/lang/Boolean;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions;->getEnablePathDegradationMigration()Ljava/lang/Boolean;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions;->getIdleMigrationPeriodSeconds()Ljava/lang/Long;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions;->getMaxPathDegradingEagerMigrationsCount()Ljava/lang/Integer;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions;->getMaxTimeOnNonDefaultNetworkSeconds()Ljava/lang/Long;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions;->getMaxWriteErrorEagerMigrationsCount()Ljava/lang/Integer;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions;->getMigrateIdleConnections()Ljava/lang/Boolean;,blocked
Landroid/net/connectivity/org/chromium/net/ConnectionMigrationOptions;->getRetryPreHandshakeErrorsOnAlternateNetwork()Ljava/lang/Boolean;,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder$1;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder$LibraryLoader;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;->build()Landroid/net/connectivity/org/chromium/net/CronetEngine;,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;->enableBrotli(Z)Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;->enableHttp2(Z)Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;->enableHttpCache(IJ)Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;->enableNetworkQualityEstimator(Z)Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;->enablePublicKeyPinningBypassForLocalTrustAnchors(Z)Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;->enableQuic(Z)Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;->enableSdch(Z)Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;->getDefaultUserAgent()Ljava/lang/String;,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;->getImplementationApiLevel()I,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;->getMaximumApiLevel()I,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;->setThreadPriority(I)Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine;-><clinit>()V,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine;->bindToNetwork(J)V,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine;->configureNetworkQualityEstimatorForTesting(ZZZ)V,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine;->createURLStreamHandlerFactory()Ljava/net/URLStreamHandlerFactory;,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine;->getActiveRequestCount()I,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine;->getDownstreamThroughputKbps()I,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine;->getEffectiveConnectionType()I,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine;->getGlobalMetricsDeltas()[B,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine;->getHttpRttMs()I,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine;->getTransportRttMs()I,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine;->getVersionString()Ljava/lang/String;,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine;->shutdown()V,blocked
Landroid/net/connectivity/org/chromium/net/CronetEngine;->stopNetLog()V,blocked
Landroid/net/connectivity/org/chromium/net/CronetProvider;-><clinit>()V,blocked
Landroid/net/connectivity/org/chromium/net/CronetProvider;->createBuilder()Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/CronetProvider;->getName()Ljava/lang/String;,blocked
Landroid/net/connectivity/org/chromium/net/CronetProvider;->getVersion()Ljava/lang/String;,blocked
Landroid/net/connectivity/org/chromium/net/CronetProvider;->isEnabled()Z,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$Builder;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$Builder;->build()Landroid/net/connectivity/org/chromium/net/DnsOptions;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$Builder;->enableStaleDns(Z)Landroid/net/connectivity/org/chromium/net/DnsOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$Builder;->persistHostCache(Z)Landroid/net/connectivity/org/chromium/net/DnsOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$Builder;->preestablishConnectionsToStaleDnsResults(Z)Landroid/net/connectivity/org/chromium/net/DnsOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$Builder;->setPersistHostCachePeriodMillis(J)Landroid/net/connectivity/org/chromium/net/DnsOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$Builder;->useBuiltInDnsResolver(Z)Landroid/net/connectivity/org/chromium/net/DnsOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions$Builder;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions$Builder;->allowCrossNetworkUsage(Z)Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions$Builder;->build()Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions$Builder;->setFreshLookupTimeoutMillis(J)Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions$Builder;->setMaxExpiredDelayMillis(J)Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions$Builder;->useStaleOnNameNotResolved(Z)Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions;->builder()Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions;->getAllowCrossNetworkUsage()Ljava/lang/Boolean;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions;->getFreshLookupTimeoutMillis()Ljava/lang/Long;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions;->getMaxExpiredDelayMillis()Ljava/lang/Long;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions;->getUseStaleOnNameNotResolved()Ljava/lang/Boolean;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions;->builder()Landroid/net/connectivity/org/chromium/net/DnsOptions$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions;->getEnableStaleDns()Ljava/lang/Boolean;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions;->getPersistHostCache()Ljava/lang/Boolean;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions;->getPersistHostCachePeriodMillis()Ljava/lang/Long;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions;->getPreestablishConnectionsToStaleDnsResults()Ljava/lang/Boolean;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions;->getStaleDnsOptions()Landroid/net/connectivity/org/chromium/net/DnsOptions$StaleDnsOptions;,blocked
Landroid/net/connectivity/org/chromium/net/DnsOptions;->getUseBuiltInDnsResolver()Ljava/lang/Boolean;,blocked
Landroid/net/connectivity/org/chromium/net/DnsStatus;->getDnsServers()[[B,blocked
Landroid/net/connectivity/org/chromium/net/DnsStatus;->getPrivateDnsActive()Z,blocked
Landroid/net/connectivity/org/chromium/net/DnsStatus;->getPrivateDnsServerName()Ljava/lang/String;,blocked
Landroid/net/connectivity/org/chromium/net/DnsStatus;->getSearchDomains()Ljava/lang/String;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream$Builder;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream$Builder;->build()Landroid/net/connectivity/org/chromium/net/BidirectionalStream;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream$Builder;->build()Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream$Builder;->delayRequestHeadersUntilFirstFlush(Z)Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream$Builder;->delayRequestHeadersUntilFirstFlush(Z)Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream$Builder;->setPriority(I)Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream$Builder;->setPriority(I)Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream$Builder;->setTrafficStatsTag(I)Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream$Builder;->setTrafficStatsTag(I)Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream$Builder;->setTrafficStatsUid(I)Landroid/net/connectivity/org/chromium/net/BidirectionalStream$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream$Builder;->setTrafficStatsUid(I)Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalBidirectionalStream;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->build()Landroid/net/connectivity/org/chromium/net/CronetEngine;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->build()Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->enableHttp2(Z)Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->enableHttp2(Z)Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->enableHttpCache(IJ)Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->enableHttpCache(IJ)Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->enableNetworkQualityEstimator(Z)Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->enableNetworkQualityEstimator(Z)Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->enablePublicKeyPinningBypassForLocalTrustAnchors(Z)Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->enablePublicKeyPinningBypassForLocalTrustAnchors(Z)Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->enableQuic(Z)Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->enableQuic(Z)Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->enableSdch(Z)Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->enableSdch(Z)Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->getBuilderDelegate()Landroid/net/connectivity/org/chromium/net/ICronetEngineBuilder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->setThreadPriority(I)Landroid/net/connectivity/org/chromium/net/CronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;->setThreadPriority(I)Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine$Builder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine;-><init>()V,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalOptionsTranslatingCronetEngineBuilder;-><clinit>()V,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalOptionsTranslatingCronetEngineBuilder;->build()Landroid/net/connectivity/org/chromium/net/ExperimentalCronetEngine;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalOptionsTranslatingCronetEngineBuilder;->enableBrotli(Z)Landroid/net/connectivity/org/chromium/net/ICronetEngineBuilder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalOptionsTranslatingCronetEngineBuilder;->enableHttp2(Z)Landroid/net/connectivity/org/chromium/net/ICronetEngineBuilder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalOptionsTranslatingCronetEngineBuilder;->enableHttpCache(IJ)Landroid/net/connectivity/org/chromium/net/ICronetEngineBuilder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalOptionsTranslatingCronetEngineBuilder;->enableNetworkQualityEstimator(Z)Landroid/net/connectivity/org/chromium/net/ICronetEngineBuilder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalOptionsTranslatingCronetEngineBuilder;->enablePublicKeyPinningBypassForLocalTrustAnchors(Z)Landroid/net/connectivity/org/chromium/net/ICronetEngineBuilder;,blocked
Landroid/net/connectivity/org/chromium/net/ExperimentalOptionsTranslatingCronetEngineBuilder;->enableQuic(Z)Landroid/net/connectivity/org/chromium/net/ICronetEngineBuilder;,blocked
